timestamp,id,type,status
2017-05-04T05:01:20Z,8548695d,sensor,offline
2017-05-04T05:03:00Z,8c8e6ad4,sensor,offline
2017-05-04T05:06:40Z,a4a281ad,sensor,offline
2017-05-04T05:09:40Z,1475213f,sensor,offline
2017-05-04T05:10:50Z,295a3b4a,gateway,offline
2017-05-04T05:17:40Z,a53675d8,sensor,online
2017-05-04T05:22:30Z,370ee49f,sensor,offline
2017-05-04T05:23:00Z,f285d0aa,sensor,online
2017-05-04T05:25:30Z,8c8e6ad4,sensor,online
2017-05-04T05:31:30Z,0382b373,gateway,online
2017-05-04T05:34:40Z,d00f32f6,gateway,online
2017-05-04T05:41:00Z,19a44e67,sensor,offline
2017-05-04T05:43:30Z,19a44e67,sensor,online
2017-05-04T05:50:10Z,5cb1b6a2,gateway,offline
2017-05-04T05:55:20Z,88148e21,sensor,online
2017-05-04T05:58:00Z,8fbbcb28,gateway,offline
2017-05-04T06:01:00Z,c702be7d,gateway,online
2017-05-04T06:01:10Z,a42eea06,gateway,online
2017-05-04T06:02:40Z,2c0ddfff,gateway,offline
2017-05-04T06:03:20Z,bb6dee36,gateway,online
2017-05-04T06:06:30Z,1773fb0e,gateway,offline
2017-05-04T06:15:50Z,8f3b20d8,sensor,offline
2017-05-04T06:17:10Z,370ee49f,sensor,offline
2017-05-04T06:18:30Z,e7b25c6a,sensor,offline
2017-05-04T06:24:20Z,b834d10a,gateway,online
2017-05-04T06:31:40Z,f6f93b15,sensor,online
2017-05-04T06:32:40Z,86c9c2ea,sensor,offline
2017-05-04T06:35:30Z,fb94514f,sensor,offline
2017-05-04T06:37:50Z,853cbd94,gateway,online
2017-05-04T06:43:40Z,af04c01a,gateway,offline
2017-05-04T06:45:00Z,41000298,sensor,offline
2017-05-04T06:52:40Z,f285d0aa,sensor,offline
2017-05-04T06:55:00Z,bb438cea,sensor,online
2017-05-04T06:55:20Z,5cb1b6a2,gateway,online
2017-05-04T06:56:50Z,bb10684d,sensor,offline
2017-05-04T07:07:40Z,625a5351,sensor,offline
2017-05-04T07:08:30Z,e216c966,gateway,offline
2017-05-04T07:12:40Z,568dc263,sensor,offline
2017-05-04T07:13:00Z,13429222,sensor,online
2017-05-04T07:18:40Z,0382b373,gateway,online
2017-05-04T07:27:10Z,86c9c2ea,sensor,online
2017-05-04T07:33:40Z,8f3b20d8,sensor,online
2017-05-04T07:34:20Z,a7e38f25,sensor,offline
2017-05-04T07:34:30Z,4e0e5b16,sensor,offline
2017-05-04T07:36:20Z,07987cb2,gateway,offline
2017-05-04T07:48:20Z,6fbbd5ea,sensor,offline
2017-05-04T07:55:20Z,f5d9c9f2,sensor,online
2017-05-04T07:55:40Z,1b4fbe84,sensor,offline
2017-05-04T07:58:40Z,e7b25c6a,sensor,offline
2017-05-04T08:03:30Z,ff5a5189,gateway,offline
2017-05-04T08:04:40Z,a7e38f25,sensor,online
2017-05-04T08:11:50Z,1a96007b,gateway,offline
2017-05-04T08:13:30Z,2ae06202,sensor,offline
2017-05-04T08:21:20Z,1b4fbe84,sensor,online
2017-05-04T08:30:40Z,2ae06202,sensor,offline
2017-05-04T08:31:20Z,dc326aec,gateway,offline
2017-05-04T08:32:20Z,295a3b4a,gateway,online
2017-05-04T08:36:10Z,8fbbcb28,gateway,offline
2017-05-04T08:37:50Z,8fbbcb28,gateway,offline
2017-05-04T08:38:20Z,0382b373,gateway,offline
2017-05-04T08:44:20Z,853cbd94,gateway,offline
2017-05-04T08:51:40Z,4c878ab4,gateway,online
2017-05-04T08:59:10Z,bb6dee36,gateway,online
2017-05-04T09:00:00Z,56c54b18,sensor,offline
2017-05-04T09:03:10Z,6fbbd5ea,sensor,online
2017-05-04T09:07:30Z,edd97721,gateway,online
2017-05-04T09:09:20Z,fb94514f,sensor,online
2017-05-04T09:12:50Z,1b4fbe84,sensor,offline
2017-05-04T09:14:30Z,5cb1b6a2,gateway,online
2017-05-04T09:15:50Z,568dc263,sensor,online
2017-05-04T09:17:50Z,2ae06202,sensor,online
2017-05-04T09:24:00Z,04a3c175,gateway,offline
2017-05-04T09:25:30Z,10ca7efd,gateway,online
2017-05-04T09:26:30Z,45b6094c,sensor,online
2017-05-04T09:28:20Z,a66e783b,gateway,offline
2017-05-04T09:32:00Z,aa7bfb88,sensor,online
2017-05-04T09:34:00Z,56c54b18,sensor,offline
2017-05-04T09:38:20Z,aa7bfb88,sensor,online
2017-05-04T09:41:10Z,6cfa974b,gateway,offline
2017-05-04T09:41:20Z,cc2b7e1d,sensor,online
2017-05-04T09:42:40Z,791a8e88,sensor,online
2017-05-04T09:43:50Z,28789491,gateway,online
2017-05-04T09:46:10Z,9db3b7eb,gateway,online
2017-05-04T09:49:20Z,8f3b20d8,sensor,online
2017-05-04T09:57:50Z,f6f93b15,sensor,online
2017-05-04T10:00:40Z,361f2df5,gateway,offline
2017-05-04T10:01:50Z,3831469f,gateway,online
2017-05-04T10:04:40Z,e2ffecbf,sensor,offline
2017-05-04T10:07:40Z,0c1c4936,gateway,offline
2017-05-04T10:09:30Z,17b78b6b,gateway,offline
2017-05-04T10:12:50Z,4f1d57db,sensor,online
2017-05-04T10:15:20Z,439b1b81,gateway,online
2017-05-04T10:17:50Z,361f2df5,gateway,offline
2017-05-04T10:23:50Z,41000298,sensor,online
2017-05-04T10:34:20Z,370ee49f,sensor,online
2017-05-04T10:34:30Z,0c1c4936,gateway,online
2017-05-04T10:41:10Z,30fbeea8,sensor,offline
2017-05-04T10:48:20Z,38ae7ca2,gateway,offline
2017-05-04T10:59:20Z,219e8832,gateway,offline
2017-05-04T11:07:20Z,1773fb0e,gateway,offline
2017-05-04T11:14:00Z,edd97721,gateway,online
2017-05-04T11:14:20Z,f662ad21,gateway,offline
2017-05-04T11:14:40Z,e216c966,gateway,online
2017-05-04T11:21:00Z,a66e783b,gateway,online
2017-05-04T11:29:30Z,9c1060fc,sensor,online
2017-05-04T11:34:20Z,304b98c2,gateway,online
2017-05-04T11:36:40Z,413edcf4,gateway,offline
2017-05-04T11:37:20Z,2b2e5892,gateway,offline
2017-05-04T11:42:40Z,8c8e6ad4,sensor,offline
2017-05-04T12:14:00Z,07987cb2,gateway,online
2017-05-04T12:17:50Z,e7b25c6a,sensor,offline
2017-05-04T12:31:50Z,17b78b6b,gateway,online
2017-05-04T12:32:40Z,04a3c175,gateway,online
2017-05-04T12:36:30Z,154f2679,gateway,online
2017-05-04T12:38:40Z,fb94514f,sensor,offline
2017-05-04T12:38:50Z,6cfa974b,gateway,online
2017-05-04T12:39:00Z,12d5867c,sensor,online
2017-05-04T12:42:10Z,d00f32f6,gateway,online
2017-05-04T12:45:40Z,f6f93b15,sensor,offline
2017-05-04T12:47:00Z,dc326aec,gateway,online
2017-05-04T12:51:20Z,0413fb2e,gateway,offline
2017-05-04T12:55:20Z,4e0e5b16,sensor,offline
2017-05-04T13:03:10Z,4e0e5b16,sensor,offline
2017-05-04T13:08:30Z,295a3b4a,gateway,online
2017-05-04T13:13:30Z,bb10684d,sensor,offline
2017-05-04T13:16:20Z,413edcf4,gateway,online
2017-05-04T13:18:40Z,c95d4587,sensor,offline
2017-05-04T13:23:20Z,07987cb2,gateway,online
2017-05-04T13:26:00Z,0382b373,gateway,offline
2017-05-04T13:28:00Z,a4a281ad,sensor,online
2017-05-04T13:36:30Z,f6f93b15,sensor,offline
2017-05-04T13:37:50Z,8c8e6ad4,sensor,offline
2017-05-04T13:39:20Z,f662ad21,gateway,offline
2017-05-04T13:42:50Z,89b19920,gateway,online
2017-05-04T13:44:20Z,9db3b7eb,gateway,offline
2017-05-04T13:46:50Z,2c0ddfff,gateway,online
2017-05-04T13:53:00Z,8fbbcb28,gateway,online
2017-05-04T13:55:30Z,0eb08b02,sensor,online
2017-05-04T13:56:10Z,0c1c4936,gateway,online
2017-05-04T13:57:20Z,304b98c2,gateway,online
2017-05-04T13:57:30Z,0413fb2e,gateway,offline
2017-05-04T14:02:00Z,eacf3f91,gateway,offline
2017-05-04T14:07:20Z,370ee49f,sensor,online
2017-05-04T14:08:00Z,1b4fbe84,sensor,online
2017-05-04T14:14:40Z,0c1c4936,gateway,offline
2017-05-04T14:17:10Z,1773fb0e,gateway,offline
2017-05-04T14:17:50Z,88148e21,sensor,offline
2017-05-04T14:18:50Z,e7b25c6a,sensor,online
2017-05-04T14:21:30Z,8c8e6ad4,sensor,offline
2017-05-04T14:30:20Z,89987171,gateway,online
2017-05-04T14:42:00Z,5b63c532,sensor,offline
2017-05-04T14:43:00Z,bb10684d,sensor,offline
2017-05-04T14:45:40Z,fb94514f,sensor,offline
2017-05-04T14:51:20Z,12d5867c,sensor,offline
2017-05-04T14:55:20Z,edd97721,gateway,online
2017-05-04T14:56:40Z,413edcf4,gateway,online
2017-05-04T14:59:50Z,3831469f,gateway,offline
2017-05-04T15:04:20Z,e216c966,gateway,online
2017-05-04T15:07:00Z,12d5867c,sensor,offline
2017-05-04T15:08:50Z,154f2679,gateway,offline
2017-05-04T15:10:50Z,04a3c175,gateway,online
2017-05-04T15:11:50Z,aa7bfb88,sensor,online
2017-05-04T15:12:40Z,4e0e5b16,sensor,online
2017-05-04T15:21:50Z,cc2b7e1d,sensor,offline
2017-05-04T15:27:30Z,a4a281ad,sensor,online
2017-05-04T15:27:50Z,c991d896,gateway,online
2017-05-04T15:29:30Z,86c9c2ea,sensor,offline
2017-05-04T15:32:00Z,c407b0f1,gateway,offline
2017-05-04T15:38:40Z,cbf1edc6,gateway,online
2017-05-04T15:38:50Z,28fdfb0a,sensor,online
2017-05-04T15:39:00Z,28fdfb0a,sensor,online
2017-05-04T15:42:30Z,b834d10a,gateway,offline
2017-05-04T15:46:30Z,f6f93b15,sensor,offline
2017-05-04T15:47:40Z,154f2679,gateway,online
2017-05-04T15:49:20Z,a53675d8,sensor,online
2017-05-04T16:03:00Z,8fbbcb28,gateway,online
2017-05-04T16:06:10Z,007f7b39,sensor,online
2017-05-04T16:14:40Z,c407b0f1,gateway,offline
2017-05-04T16:16:00Z,eacf3f91,gateway,offline
2017-05-04T16:16:30Z,13429222,sensor,offline
2017-05-04T16:17:20Z,45b6094c,sensor,online
2017-05-04T16:18:30Z,219e8832,gateway,offline
2017-05-04T16:22:30Z,19a44e67,sensor,offline
2017-05-04T16:24:20Z,2ae06202,sensor,online
2017-05-04T16:34:30Z,6cfa974b,gateway,offline
2017-05-04T16:43:50Z,af04c01a,gateway,offline
2017-05-04T16:46:50Z,9bc9d650,sensor,online
2017-05-04T16:47:20Z,439b1b81,gateway,online
2017-05-04T16:51:40Z,a42eea06,gateway,online
2017-05-04T16:53:10Z,5b63c532,sensor,online
2017-05-04T16:59:00Z,10ca7efd,gateway,offline
2017-05-04T17:11:00Z,edd97721,gateway,offline
2017-05-04T17:14:10Z,19a44e67,sensor,online
2017-05-04T17:16:20Z,f285d0aa,sensor,online
2017-05-04T17:18:10Z,791a8e88,sensor,offline
2017-05-04T17:24:00Z,89987171,gateway,offline
2017-05-04T17:26:10Z,439b1b81,gateway,online
2017-05-04T17:27:30Z,c407b0f1,gateway,offline
2017-05-04T17:28:20Z,30fbeea8,sensor,offline
2017-05-04T17:32:10Z,c991d896,gateway,offline
2017-05-04T17:36:20Z,0c1c4936,gateway,offline
2017-05-04T17:40:10Z,0382b373,gateway,offline
2017-05-04T17:41:20Z,791a8e88,sensor,offline
2017-05-04T17:45:40Z,6e711d12,sensor,online
2017-05-04T17:46:10Z,bb10684d,sensor,online
2017-05-04T17:46:40Z,45b6094c,sensor,online
2017-05-04T17:58:00Z,f662ad21,gateway,online
2017-05-04T17:59:10Z,8548695d,sensor,online
2017-05-04T17:59:50Z,1a96007b,gateway,offline
2017-05-04T18:04:50Z,88148e21,sensor,online
2017-05-04T18:15:50Z,17b78b6b,gateway,online
2017-05-04T18:21:20Z,f662ad21,gateway,offline
2017-05-04T18:24:00Z,312604b9,gateway,online
2017-05-04T18:28:10Z,88148e21,sensor,offline
2017-05-04T18:32:10Z,2ae06202,sensor,offline
2017-05-04T18:33:00Z,09bbaa4f,gateway,offline
2017-05-04T18:38:10Z,ad335fb1,sensor,online
2017-05-04T18:38:30Z,8fbbcb28,gateway,offline
2017-05-04T18:45:20Z,30fbeea8,sensor,online
2017-05-04T18:46:10Z,007f7b39,sensor,offline
2017-05-04T18:46:50Z,07987cb2,gateway,online
2017-05-04T18:52:10Z,28789491,gateway,online
2017-05-04T18:56:20Z,41000298,sensor,offline
2017-05-04T18:59:40Z,f662ad21,gateway,offline
2017-05-04T19:01:40Z,2b2e5892,gateway,online
2017-05-04T19:07:20Z,6fbbd5ea,sensor,online
2017-05-04T19:08:40Z,8c8e6ad4,sensor,offline
2017-05-04T19:10:10Z,13429222,sensor,offline
2017-05-04T19:10:40Z,6e711d12,sensor,offline
2017-05-04T19:11:10Z,a53675d8,sensor,online
2017-05-04T19:13:00Z,07987cb2,gateway,offline
2017-05-04T19:14:00Z,5b2a424f,gateway,offline
2017-05-04T19:15:30Z,2c0ddfff,gateway,online
2017-05-04T19:17:10Z,6cfa974b,gateway,online
2017-05-04T19:24:20Z,30fbeea8,sensor,offline
2017-05-04T19:30:10Z,28789491,gateway,offline
2017-05-04T19:31:40Z,304b98c2,gateway,online
2017-05-04T19:32:50Z,caedaaef,sensor,offline
2017-05-04T19:36:20Z,f5d9c9f2,sensor,offline
2017-05-04T19:42:10Z,791a8e88,sensor,offline
2017-05-04T19:54:50Z,9bc9d650,sensor,offline
2017-05-04T20:11:10Z,439b1b81,gateway,offline
2017-05-04T20:11:20Z,9d8d52d0,gateway,offline
2017-05-04T20:17:10Z,cc2b7e1d,sensor,offline
2017-05-04T20:18:10Z,19a44e67,sensor,offline
2017-05-04T20:25:20Z,154f2679,gateway,online
2017-05-04T20:26:40Z,88148e21,sensor,offline
2017-05-04T20:31:40Z,bb10684d,sensor,offline
2017-05-04T20:33:30Z,6cfa974b,gateway,online
2017-05-04T20:36:00Z,89987171,gateway,offline
2017-05-04T20:44:20Z,295a3b4a,gateway,online
2017-05-04T20:44:50Z,007f7b39,sensor,offline
2017-05-04T20:48:30Z,38ae7ca2,gateway,online
2017-05-04T20:50:20Z,13429222,sensor,online
2017-05-04T20:59:20Z,89987171,gateway,online
2017-05-04T21:05:00Z,bb10684d,sensor,offline
2017-05-04T21:06:40Z,edd97721,gateway,online
2017-05-04T21:13:30Z,9c1060fc,sensor,offline
2017-05-04T21:14:30Z,f6f93b15,sensor,offline
2017-05-04T21:19:50Z,45b6094c,sensor,offline
2017-05-04T21:20:10Z,798492f6,sensor,online
2017-05-04T21:26:20Z,798492f6,sensor,offline
2017-05-04T21:29:20Z,a66e783b,gateway,offline
2017-05-04T21:38:00Z,2756d6c1,sensor,online
2017-05-04T21:40:00Z,625a5351,sensor,offline
2017-05-04T21:47:30Z,2756d6c1,sensor,offline
2017-05-04T21:56:50Z,12d5867c,sensor,offline
2017-05-04T22:01:40Z,1773fb0e,gateway,offline
2017-05-04T22:02:50Z,fb94514f,sensor,offline
2017-05-04T22:05:30Z,625a5351,sensor,offline
2017-05-04T22:11:20Z,9d8d52d0,gateway,offline
2017-05-04T22:13:20Z,45b6094c,sensor,offline
2017-05-04T22:14:30Z,2b2e5892,gateway,offline
2017-05-04T22:21:00Z,09bbaa4f,gateway,offline
2017-05-04T22:28:00Z,af04c01a,gateway,online
2017-05-04T22:34:30Z,89987171,gateway,online
2017-05-04T22:47:20Z,07987cb2,gateway,online
2017-05-04T22:48:40Z,cc2b7e1d,sensor,offline
2017-05-04T22:49:50Z,9db3b7eb,gateway,offline
2017-05-04T22:52:10Z,5cb1b6a2,gateway,offline
2017-05-04T22:52:50Z,5b63c532,sensor,offline
2017-05-04T22:53:50Z,04a3c175,gateway,offline
2017-05-04T22:59:30Z,304b98c2,gateway,offline
2017-05-04T23:12:10Z,af04c01a,gateway,online
2017-05-04T23:12:50Z,cc2b7e1d,sensor,offline
2017-05-04T23:15:20Z,bb6dee36,gateway,online
2017-05-04T23:29:10Z,17b78b6b,gateway,offline
2017-05-04T23:29:30Z,89b19920,gateway,offline
2017-05-04T23:35:10Z,f5d9c9f2,sensor,online
2017-05-04T23:37:10Z,8548695d,sensor,online
2017-05-04T23:37:50Z,0382b373,gateway,online
2017-05-04T23:39:40Z,312604b9,gateway,offline
2017-05-04T23:42:30Z,19a44e67,sensor,online
2017-05-04T23:44:20Z,19a44e67,sensor,online
2017-05-04T23:53:40Z,6fbbd5ea,sensor,offline
2017-05-04T23:54:50Z,007f7b39,sensor,online
2017-05-04T23:55:20Z,c702be7d,gateway,online
2017-05-04T23:57:10Z,154f2679,gateway,online
2017-05-04T23:57:50Z,07987cb2,gateway,offline
2017-05-04T23:59:00Z,007f7b39,sensor,online
2017-05-05T00:00:30Z,791a8e88,sensor,online
2017-05-05T00:01:20Z,f6f93b15,sensor,offline
2017-05-05T00:02:00Z,0eb08b02,sensor,offline
2017-05-05T00:04:00Z,5b2a424f,gateway,offline
2017-05-05T00:15:20Z,af04c01a,gateway,offline
2017-05-05T00:16:40Z,07987cb2,gateway,online
2017-05-05T00:17:10Z,6e711d12,sensor,offline
2017-05-05T00:19:20Z,2c0ddfff,gateway,online
2017-05-05T00:23:30Z,caedaaef,sensor,offline
2017-05-05T00:29:30Z,798492f6,sensor,offline
2017-05-05T00:32:00Z,c407b0f1,gateway,online
2017-05-05T00:34:30Z,312604b9,gateway,offline
2017-05-05T00:36:40Z,f285d0aa,sensor,offline
2017-05-05T00:37:20Z,e2ffecbf,sensor,offline
2017-05-05T00:49:00Z,c407b0f1,gateway,offline
2017-05-05T00:52:30Z,2ae06202,sensor,online
2017-05-05T00:55:00Z,28789491,gateway,online
2017-05-05T00:55:20Z,439b1b81,gateway,offline
2017-05-05T00:57:20Z,370ee49f,sensor,offline
2017-05-05T01:07:50Z,f662ad21,gateway,online
2017-05-05T01:09:00Z,0eb08b02,sensor,offline
2017-05-05T01:14:40Z,439b1b81,gateway,online
2017-05-05T01:21:00Z,9db3b7eb,gateway,online
2017-05-05T01:29:00Z,f285d0aa,sensor,online
2017-05-05T01:38:50Z,007f7b39,sensor,offline
2017-05-05T01:42:20Z,6e711d12,sensor,online
2017-05-05T01:42:40Z,f285d0aa,sensor,online
2017-05-05T01:44:00Z,d00f32f6,gateway,offline
2017-05-05T01:45:40Z,09bbaa4f,gateway,offline
2017-05-05T01:47:20Z,8c8e6ad4,sensor,online
2017-05-05T01:48:50Z,8548695d,sensor,online
2017-05-05T01:51:40Z,5b2a424f,gateway,offline
2017-05-05T02:00:40Z,19a44e67,sensor,online
2017-05-05T02:10:00Z,625a5351,sensor,online
2017-05-05T02:10:20Z,2ae06202,sensor,online
2017-05-05T02:10:30Z,caedaaef,sensor,online
2017-05-05T02:17:40Z,563b207e,sensor,offline
2017-05-05T02:21:00Z,bb438cea,sensor,offline
2017-05-05T02:21:20Z,2756d6c1,sensor,online
2017-05-05T02:22:40Z,c702be7d,gateway,offline
2017-05-05T02:27:50Z,791a8e88,sensor,offline
2017-05-05T02:28:10Z,38ae7ca2,gateway,offline
2017-05-05T02:33:30Z,bb438cea,sensor,online
2017-05-05T02:45:20Z,aa7bfb88,sensor,offline
2017-05-05T02:50:20Z,1a96007b,gateway,offline
2017-05-05T03:01:40Z,4e0e5b16,sensor,offline
2017-05-05T03:03:20Z,370ee49f,sensor,online
2017-05-05T03:05:10Z,e7b25c6a,sensor,offline
2017-05-05T03:09:40Z,1475213f,sensor,offline
2017-05-05T03:11:50Z,0382b373,gateway,online
2017-05-05T03:12:50Z,798492f6,sensor,offline
2017-05-05T03:13:30Z,e2ffecbf,sensor,online
2017-05-05T03:16:20Z,2b2e5892,gateway,offline
2017-05-05T03:23:50Z,cbf1edc6,gateway,online
2017-05-05T03:32:50Z,c991d896,gateway,offline
2017-05-05T03:33:10Z,a66e783b,gateway,offline
2017-05-05T03:50:10Z,0c1c4936,gateway,online
2017-05-05T04:01:00Z,312604b9,gateway,online
2017-05-05T04:07:30Z,10ca7efd,gateway,online
2017-05-05T04:11:10Z,4e0e5b16,sensor,offline
2017-05-05T04:12:00Z,c991d896,gateway,offline
2017-05-05T04:12:40Z,68d7dc9c,gateway,online
2017-05-05T04:13:00Z,28fdfb0a,sensor,offline
2017-05-05T04:14:00Z,04a3c175,gateway,online
2017-05-05T04:18:50Z,45b6094c,sensor,offline
2017-05-05T04:21:00Z,04a3c175,gateway,online
2017-05-05T04:21:50Z,cc2b7e1d,sensor,online
2017-05-05T04:30:50Z,c95d4587,sensor,online
2017-05-05T04:36:40Z,625a5351,sensor,online
2017-05-05T04:38:50Z,8548695d,sensor,offline
2017-05-05T04:41:20Z,295a3b4a,gateway,online
2017-05-05T04:43:40Z,cbf1edc6,gateway,online
2017-05-05T04:44:10Z,a4a281ad,sensor,online
2017-05-05T04:44:20Z,9c1060fc,sensor,offline
2017-05-05T04:47:10Z,a7e38f25,sensor,online
2017-05-05T04:52:10Z,5b63c532,sensor,online
2017-05-05T04:55:30Z,9db3b7eb,gateway,offline
2017-05-05T05:01:20Z,86c9c2ea,sensor,online
2017-05-05T05:03:20Z,4e0e5b16,sensor,online
2017-05-05T05:05:10Z,2ae06202,sensor,offline
2017-05-05T05:07:40Z,312604b9,gateway,offline
2017-05-05T05:21:20Z,e7b25c6a,sensor,online
2017-05-05T05:25:30Z,1475213f,sensor,online
2017-05-05T05:25:40Z,b834d10a,gateway,offline
2017-05-05T05:46:50Z,28fdfb0a,sensor,online
2017-05-05T05:48:50Z,af04c01a,gateway,offline
2017-05-05T05:50:00Z,0eb08b02,sensor,online
2017-05-05T05:55:30Z,853cbd94,gateway,offline
2017-05-05T05:58:20Z,5cb1b6a2,gateway,offline
2017-05-05T06:00:30Z,38ae7ca2,gateway,online
2017-05-05T06:04:50Z,09bbaa4f,gateway,online
2017-05-05T06:06:00Z,b88d1935,gateway,offline
2017-05-05T06:22:40Z,2c0ddfff,gateway,offline
2017-05-05T06:28:00Z,304b98c2,gateway,online
2017-05-05T06:28:30Z,563b207e,sensor,online
2017-05-05T06:32:40Z,b88d1935,gateway,offline
2017-05-05T06:39:40Z,14d526a9,sensor,offline
2017-05-05T06:39:50Z,caedaaef,sensor,offline
2017-05-05T06:42:40Z,563b207e,sensor,offline
2017-05-05T06:44:50Z,0382b373,gateway,offline
2017-05-05T06:47:30Z,07987cb2,gateway,offline
2017-05-05T06:47:50Z,439b1b81,gateway,online
2017-05-05T06:50:40Z,30fbeea8,sensor,online
2017-05-05T06:55:20Z,8f3b20d8,sensor,online
2017-05-05T07:03:50Z,e7b25c6a,sensor,online
2017-05-05T07:05:20Z,361f2df5,gateway,offline
2017-05-05T07:06:00Z,89b19920,gateway,online
2017-05-05T07:07:00Z,88148e21,sensor,offline
2017-05-05T07:07:10Z,295a3b4a,gateway,online
2017-05-05T07:19:00Z,8548695d,sensor,online
2017-05-05T07:23:00Z,19a44e67,sensor,online
2017-05-05T07:26:10Z,a53675d8,sensor,online
2017-05-05T07:29:00Z,2756d6c1,sensor,offline
2017-05-05T07:29:10Z,89b19920,gateway,offline
2017-05-05T07:40:00Z,9c1060fc,sensor,online
2017-05-05T07:42:00Z,10ca7efd,gateway,offline
2017-05-05T07:56:50Z,4e0e5b16,sensor,offline
2017-05-05T07:59:50Z,2756d6c1,sensor,offline
2017-05-05T08:06:00Z,e7b25c6a,sensor,offline
2017-05-05T08:06:20Z,c407b0f1,gateway,offline
2017-05-05T08:09:40Z,0c1c4936,gateway,offline
2017-05-05T08:13:40Z,361f2df5,gateway,online
2017-05-05T08:15:50Z,439b1b81,gateway,online
2017-05-05T08:16:30Z,09bbaa4f,gateway,offline
2017-05-05T08:17:50Z,12d5867c,sensor,online
2017-05-05T08:23:50Z,fb94514f,sensor,online
2017-05-05T08:33:00Z,5cb1b6a2,gateway,online
2017-05-05T08:36:10Z,2ae06202,sensor,online
2017-05-05T08:36:20Z,f285d0aa,sensor,online
2017-05-05T08:38:20Z,a53675d8,sensor,online
2017-05-05T08:40:20Z,12d5867c,sensor,online
2017-05-05T08:41:00Z,154f2679,gateway,online
2017-05-05T08:43:20Z,10ca7efd,gateway,offline
2017-05-05T08:43:30Z,2b2e5892,gateway,online
2017-05-05T08:43:40Z,c407b0f1,gateway,offline
2017-05-05T08:55:10Z,a4a281ad,sensor,online
2017-05-05T09:02:50Z,19a44e67,sensor,offline
2017-05-05T09:04:20Z,fb94514f,sensor,offline
2017-05-05T09:05:20Z,370ee49f,sensor,offline
2017-05-05T09:13:20Z,edd97721,gateway,offline
2017-05-05T09:15:50Z,295a3b4a,gateway,offline
2017-05-05T09:18:00Z,17b78b6b,gateway,online
2017-05-05T09:18:30Z,eacf3f91,gateway,offline
2017-05-05T09:24:10Z,2ae06202,sensor,online
2017-05-05T09:26:00Z,28789491,gateway,offline
2017-05-05T09:31:30Z,28fdfb0a,sensor,online
2017-05-05T09:33:50Z,568dc263,sensor,online
2017-05-05T09:35:20Z,0413fb2e,gateway,online
2017-05-05T09:42:00Z,38ae7ca2,gateway,online
2017-05-05T09:49:40Z,89b19920,gateway,offline
2017-05-05T09:52:00Z,28789491,gateway,offline
2017-05-05T09:53:00Z,4e0e5b16,sensor,offline
2017-05-05T09:53:10Z,5cb1b6a2,gateway,online
2017-05-05T09:53:30Z,bb6dee36,gateway,offline
2017-05-05T09:54:00Z,af04c01a,gateway,online
2017-05-05T10:04:50Z,a53675d8,sensor,offline
2017-05-05T10:07:20Z,ff5a5189,gateway,online
2017-05-05T10:11:20Z,af04c01a,gateway,offline
2017-05-05T10:15:10Z,86c9c2ea,sensor,offline
2017-05-05T10:17:20Z,439b1b81,gateway,offline
2017-05-05T10:19:10Z,791a8e88,sensor,offline
2017-05-05T10:22:40Z,9bc9d650,sensor,online
2017-05-05T10:24:10Z,0eb08b02,sensor,offline
2017-05-05T10:26:20Z,07987cb2,gateway,online
2017-05-05T10:26:40Z,6167c854,sensor,offline
2017-05-05T10:36:50Z,0413fb2e,gateway,offline
2017-05-05T10:56:20Z,8fbbcb28,gateway,online
2017-05-05T11:01:00Z,6cfa974b,gateway,offline
2017-05-05T11:02:00Z,b834d10a,gateway,online
2017-05-05T11:02:50Z,6e711d12,sensor,online
2017-05-05T11:04:50Z,bb438cea,sensor,online
2017-05-05T11:05:40Z,89b19920,gateway,offline
2017-05-05T11:06:10Z,f662ad21,gateway,offline
2017-05-05T11:16:30Z,439b1b81,gateway,online
2017-05-05T11:17:20Z,0382b373,gateway,online
2017-05-05T11:18:20Z,e2ffecbf,sensor,offline
2017-05-05T11:27:50Z,45b6094c,sensor,online
2017-05-05T11:38:40Z,89b19920,gateway,online
2017-05-05T11:44:20Z,5b63c532,sensor,online
2017-05-05T11:44:30Z,cbf1edc6,gateway,online
2017-05-05T11:45:20Z,e216c966,gateway,online
2017-05-05T11:53:30Z,568dc263,sensor,online
2017-05-05T11:54:50Z,89987171,gateway,online
2017-05-05T12:02:30Z,9d8d52d0,gateway,online
2017-05-05T12:15:50Z,8548695d,sensor,offline
2017-05-05T12:18:50Z,d00f32f6,gateway,online
2017-05-05T12:19:00Z,4e0e5b16,sensor,offline
2017-05-05T12:25:10Z,1a96007b,gateway,offline
2017-05-05T12:35:00Z,791a8e88,sensor,offline
2017-05-05T12:37:10Z,f285d0aa,sensor,offline
2017-05-05T12:38:10Z,28789491,gateway,offline
2017-05-05T12:40:10Z,b88d1935,gateway,online
2017-05-05T12:46:30Z,c95d4587,sensor,offline
2017-05-05T12:59:40Z,c991d896,gateway,offline
2017-05-05T13:00:50Z,413edcf4,gateway,offline
2017-05-05T13:12:40Z,4f1d57db,sensor,online
2017-05-05T13:15:10Z,6cfa974b,gateway,offline
2017-05-05T13:15:30Z,edd97721,gateway,offline
2017-05-05T13:18:20Z,bb10684d,sensor,online
